122,"Audio version with introduction by the author himself. He is such a larrikin with a happy voice. Bryce Courtenay's debut, apparently toiled over at the kitchen table with his son's girlfriend stating ""This is the best book I've read, you need to publish it"" or words to the effect. The rest, they say, is history.
""First with the head, then with the hands""
 What an Australian classic, one that I should have read by now.Peekay starts out as a tiny tot (I have a 6 year old son and therefore horrified) who suffers dreadful abuse at this young age at boarding school, at the hands of horrible older boys, one in particular. Emerging a wonderful, well rounded and amazing human being.Memories of his beloved wet nurse, neurotic mother and beloved music teacher and mentor; this is an epic story centring on the discipline and craft of boxing. South Africa is a sometimes bleak and beautiful place, told from around the time of 1930-1940. Worthwhile reading. Amazing narration.29/03/18 Addendum. I stumbled across notes taken during my audio read, so I have some more thoughts. On Peekay losing one of his most favourite people in the world, due to a zealously religious and neurotic mother: 
” The lord is a shithead and I allowed myself a good cry” “The only person I knew not to have camouflage was Nanny” 
There are too many sweet and wonderful comments from Peekay, I must purchase the hard copy, it would be a valuable asset to any bookshelf. Peekay’s grandfather, I loved reading these parts between the young and the old: 
""There’s a good lad.” Tap tap. Stroke 
” goes Grandfather’s pipe process.Peekay’s perception: 
 “Very high up born again Christian” 
” This was so humorous with the full on nature of Peekay’s mother, so worried about the ranking of all this stuff!I cannot read my writing, so I hope I am doing Mr Courtenay justice here. 
 “To emerge as myself. To regain the power of one.” 
"
122,"Took me some time to read, but not because it wasn't good, but just because there is so much to this story. A supremely well written book! If you like historical fiction - the type focused on people living in certain historical eras, not necessarily specific historical events - you will enjoy this story. I now feel like I have a good feel for WWII era South Africa. Also, if you like interesting characters and good character development, this is a good story for you, too."
122,My all time favourite book!
231,"""I am Tom Wolfe... "" and therefore I can write whatever I want. And people will still buy my over-long, thinly-developed, poorly-constructed tirade against 'kids these days.'It's called a stereotype, Tom. You should probably avoid making all your characters painfully simple cardboard cutouts of actual people. And I'm pretty sure I've seen all of these before, in EVERY movie and book about ""college"" ever produced.To inventory: - The main protagonist, the archetypical smart girl who's better looking than she realizes. - The big dumb jock who's smarter than he realizes - The beautiful-but-evil roommate - The nerdy reporter for the school paper - The obnoxious, privileged frat boy - And a whole host of minor supporting characters... as the secretary from Ferris Bueller put it, a cast of ""sportos, motorheads, geeks, sluts, bloods, waistoids, dweebies, and d!ckheads."" Along with rednecks, the new england rich, and a smattering of other cellophane-thin stereotypes.This book isn't quite satire, it isn't quite commentary, isn't remotely insightful, but it is awfully long. It has that going for it."
231,"Sigh.771 pages. Talking about college. How college is shocking for sheltered girls. How college (shocker) isn't really about academia, but sports, beer, sex, and pretty much everything that the university brochures lie about in order to protect their reputations and continue charging $30,000 a year for an ""education."" This could be written by ANYONE, and in less than HALF the pages.When a book is bad, and too long, there is a certain point in reading the same shit over and over when your mind just screams SHUT UP! SHUT UP! SHUT UP! SHUT UP! SHUT UP! SHUT UP!. This happened to me about half way through when I got sick of even the most random characters who appear only once in the story, having their entire family histories mapped out for the reader since the 1800's. Filler? Some sort of psychological explanation of the character? NO. BORING. EDITOR?? WHERE ARE YOU!? CUT THIS SHIT. Also, we don't need every single regional accent spelled out for us. Charlotte is from the South. We don't need to be reminded after the says ""get"" that she pronounces it ""git."" We don't need to be told that a dude from Brooklyn says ""what do you want?"" and then have it rewritten again after the quote as ""whaddaya want?"". Fuck me. If that wasn't enough, can we stop this shit of ""shooting looks that are as if to say....""? He shot her a look as if to say fuck you, she shot him a look as if to say I hate you, etc. UGH. Granted, this book did get the Bad Sex Award in 2003. But since it doesn't even happen until page 2394875485723847, it's not just BAD, it's boring. How anyone managed to FIND this bad sex without skimming over it or simply falling asleep is completely beyond me. I'm shocked that this didn't get the Bad Book Award of 2003. If you want a good, engaging, and true-to-life story about a fish out of water in her academic environment, read Curtis Sittenfeld’s novel Prep. Use I am Charlotte Simmons only for expensive toilet paper or to stop a bullet. Sucked. "
231,"Yawn or cringe? Eye roll? So imagine your grandpa takes you out to the Dog 'n Suds for a root beer float. He goes on to tell you about what life was like at college - not for him but for you. He sprinkles in terms like ""phat"" and ""shorty"" and ""rad"" and ""rutting"" throughout his tale. Grandpa has been dipping into the Dictionary of American Youth Slang written by the Youth Minister at his church, who has covered the volume in a plain black cover lest it fall into the hands of the few blessed innocents out there, people like Charlotte Simmons, who would only become distraught at how _dirty_ and crude people are.The point of all of this? Grandpa wants to make sure you know that college is a place of wildly raging hormones, cliques one hoped would have magically disappeared once the threshhold of the high school's doors have been crossed one last time, and LOTS of liquor. You know, in case you missed it on your trip through. He also wants to be sure you know what kind of bullet you dodged at your alma mater and how relieved you should be about it. *ahem*Don't forget to let Grandpa know that he has dribbled ketchup all down his white suit while talking. You don't want him to be embarrassed by himself, now do you?________Disclaimer: The grandpa (Tom Wolfe-like)in this account is fictitious (sorta) and bears no resemblance whatsoever to the author's own grandpa, with the exception of the love of a good A&W root beer float."
231,"I came to I Am Charlotte Simmons with trepidation. I had read the reviews that likened Wolfe to a voyeur and questioned his motivation in spending years ""observing"" typical college students fifty years his junior. It seemed creepy. But when I saw it in the bargain bin, I couldn't resist, and as it turned out, I couldn't put the thing down. Wolfe is a great writer and storyteller, and although there are some weird things about the book, like his linguistic obsessions over current uses of profanity, he presents a compelling story and a fascinating character in Charlotte. Charlotte, a brilliant student from the impoverished, rural North Carolina, earns a scholarship to the prestigious Dupont University, and dreams of intellectual stimulation unlike she has ever known. Instead, she finds a world of wealth, privilege, and debauchery. Although she wants to play the games of sexual intrigue of her classmates, she has none of the requisite accompanying hardness and cynicism, so her efforts are personally devastating. Wolfe deftly tackles big themes--purity, vanity, greed, social class. He may have gotten some of the details wrong, and if you are currently a college student I'm sure you will find much with which to quarrel, but the bigger story is superb."
231,"Fuck me. I thought everyone was overreacting and being all tight-assed about this book for some reason, and I know one or two people who like this book, so I thought I'd give it a shot, but holy fuck... This book really is an 80 year old white Southern guy's 700+ page rant about kids these days. Tom Wolfe supposedly did years of research for this book to capture the social reality of college, but I guess he was too busy banging undergrads to really pay attention to what was going on around him because this is completely fucking imbecilic on every conceivable level. It bears almost no relationship to social reality. Which is a HUGE FUCKING PROBLEM when you make it your stated goal to be our time's Charles Dickens. Look, I get it, he's asking us to step outside the norms to question the norms, but HE GETS THE NORMS WRONG BECAUSE HE'S A FUCKING DULLARD AND APPARENTLY PAID NO ATTENTION TO ANYTHING. So he's asking us, really, either to question NONEXISTENT FUCKING NORMS or to question NORMS WE'VE ALREADY QUESTIONED. if the point of this book is that frat kids suck, dorms are a nightmare, and people do stupid shit, guess what, Tom 'Fuck-You-Look-At-My-Suit' Wolfe? WE FUCKING GET IT. WE DON'T NEED A STUPID FUCKING 700 FUCKING PAGE RANT ABOUT IT, YOU FUCKING IDIOT. YOU. FUCKING. IDIOT. And also, I hate to be one of those guys, but there is NO FUCKING ARTISTRY IN THIS MOTHERFUCKER. I will not accept the dogma of 'show don't tell' and other writing class cliches, but maybe Tom Wolfe should have before writing this piece of fucking shit. Get this, folks: this entire book is Tom Wolfe telling us what's happening and what characters are thinking. The entire book. In other words, he writes LIKE A FUCKING SIX YEAR OLD. FUCK YOU, TOM WOLFE, AND FUCK EVERYONE WHO LIKES THIS BOOK. Lastly, 'fuck patois,' seriously? Fucking seriously? Tom Wolfe, responsible for much excellent journalism, has become a worse novelist than Steph Meyer. Good job. This might be the single worst novel I've ever read."
37,"The Lord of the Rings Complete Visual Companion includes all of the information from The Fellowship of the Ring, The Two Towers, and The Return of the King visual companions, but with updated photos from the extended versions of the films. There are several new sections in this complete omnibus edition, including the Corsairs of Umbar, the crowning of King Elessar, and the Grey Havens. This is definitely a fun and enjoyable read for any fan of Middle Earth, whether young or old!"
37,Reading this was like going back to a place where magic and all sorts or creatures and different races live and thrive: Middle-Earth. I loved how the author captured most of the scenes throughout the LoTR trilogy and how there was some background about the characters in certain scenes and what they were thinking in some scenes: like Boromir's reaction to Aragorn's identity as Isildur's heir. Recommended for any Lord of the Rings fans here and abroad!
37,"What a fun, beautiful read! The book is full of still photos of the happenings in the movie, but is combined with information from the books. I thought it was put together in the best organized way. I even sketched one of the pictures of Gandalf. I'm sure I'll be drawing more from the pictures in the book."
37,"This is a movie trilogy full of hotties, and this book showcases all the amazingly beautiful people in the cast. "
37,"Initial thoughts:1. Very comprehensive and reader-friendly.2. Some pictures are (a) blurry, (b), have so much noise, and (c) in low-res.3. Too brief for such an epic.4. Some parts of the individual visual companion for each part of the trilogy are omitted in this bind-up edition.5. Overall, it's not bad, but not great either. Still worthy as a collection for an LOTR fan."
138,This is good for a novice who likes to learn the online process with a series of screen shots that use numbered arrows to the part of screen the author writes about. I have used other books from Visual. 
138,
138,
138,
138,
207,"My love of Long Way Round is purely emotional. We are not talking about great literature here, nor should anyone expect it. After all, the book isn't written. It is spoken. But that adds to the charm.As these two spoiled boys travel around the world from London to New York, cutting through places like Kazakhstan, Russia and Mongolia, it is the chattiness and comradeship of such close friends living a ""Boys' Own"" adventure that sucks us in. Whether they are shitting their pants when a Russian miner comes down the stairs with an AK-47 on his hip or they are overwhelmed with emotion when they spend time with Mongolian kids in the sewers of Ulan Bataar, whether they are arguing over the killing of a Grizzly Bear along the Road of Bones or they are worrying for Ewan's life after a car crash near Calgary, they are really just two real blokes enjoying a lark.But they do it all with humility, which suppressed my usual annoyance at rich folk whining about supposed adversity while doing something the rest of us never will. Ewan McGregor and Charlie Boorman actually seemed to get the immensity of what they were doing (and how insanely lucky they were to be doing it), and even though they complained about the rough roads and the cold and the wet and the adversity, they really learned some important lessons during their trip -- particularly when it came to the importance of their families.As for me, well, I was surprised to discover that I was inspired by Ewan and Charlie to make a journey of my own. It hasn't happened yet, but it will. But I think I'll be taking my son.This book may not be for you, but it was definitely for me."
207,"Two actors travel around the world on BMW motorcyles. The book reads like a diary, with each actor writing alternating chapters. They get homesick. There are personality conflicts with their support crew, David, and Russ. They traverse some horrid off-road areas. They meet some locals. They are sometimes beset by paparazzi. They stay in hotels/motels, private homes/gers/shacks/etc., and when the need arises, they camp in the tents they have with them.It's not stellar travel writing, it's more of a bit of fluff, but not a totally unappealing bit of fluff. If you're a fan of the actors, you might enjoy this more than the average reader. I had no idea who they were, or what movies/TV they had done, so, that wasn't a factor for me.Sufficeth to say, Paul Theroux has nothing to fear from these two writers. ;)3 Stars = I liked the book."
207,"This is a true story about two fairly well known people taking a trip across a vast distance. The A-List actor and a well-to-do buddy (d-list actor?) have a dream and try to put it into action. Some of their challenges are ones that most people would not have - e.g. having a director who does not want you riding a motorcycle to practice for the trip in case you injure yourself before your movie is complete. Some of the other challenges they thought were unique to their ""star power"" were likely challenges that anyone travelling the road less travelled would have: i.e people coming out to stare, insisting on some celebration or having a political leader want to meet you. I have travelled some and am not famous for anything and I have had these experiences.There is lots of whining and the book is not particularly well written. Having said that, these guys are not famous (or almost famous) for their writing skills. Also, they have obviously not had to endure manhy hardships throughout their lives but I wish the editor had reeled them in a bit.One of the areas that I thought was really lacking in their writing was their insistance that the adventure really moved them, that they felt connected to teh places that they had visited and that it changed their lives. Unfortunately, they could not demonstrate this and had to rely on telling us that. I actually believe them but wish I could have read the book and felt it with them.Not the worst book out there and if you are a motorcycle kind of person you will get a lot more out of the many pages devoted to their research and decision making (and errors)that went into motorcycle choice."
207,"Review of the TV mini series (2004)It is quite an adventure,Ewan McGregor and Charley Boorman ride their motorbikes from London to New York.Along the way they pass through several countries in Europe and Asia,alongwith Alaska.For me,the most interesting part of the trip was when they passed through Mongolia's vast uninhabited landscape.There are few such open spaces left in the world now.The motorcycles often malfunction and sometimes get bogged down in muddy and watery obstacles.There is also some very inhospitable terrain,including that of Siberia to pass through.These guys are not necessarily the most likable ones,but they somehow stay the course.It makes for a thrilling adventure.3.5 stars for the mini-series.I presume the series is more interesting than the book.The primary intention was to film the journey,and the book was more of a by ptoduct."
207,"Long Way Round is a mentally and physically exhausting journey made by two friends who wanted a break. The book is comprised of Ewan McGregor and Charley Boorman’s daily diary entries that were written during the entire trip. By sharing both of their personal diaries you are able to get two very different perspectives of their overwhelming trip around the world.In the beginning, I was a little irritated, especially with Ewan. He liked to name-drop quite a bit and, also, liked to mention which movies he was filming at the time. However, as I kept reading, I realized that Ewan’s journey was about leaving the film industry behind and discover new things about himself. I thought it was amazing how he and Charley were able to get on a pair of huge BMW bikes without an entourage and travel across some of the most difficult and dangerous roads in the world. They would stay with complete strangers and found out the true meaning of hospitality. For Ewan and Charley, Mongolia was the highlight of their journey. They were able to, finally, leave behind their insecurities and obsessions of keeping their riding schedules. They started to absorb and enjoy the ride. At one part, they decided to take a quick dip in a nearby river.Ewan: “This is so liberating!” I screamed, running naked along the riverbank back to my bike. “Three nude men in the countryside. We should have some drums and bows and arrows.” The best part of the impromptu skinny-dip was that we had shaken off our obsession with keeping to the schedule…But we’d come to realize that keeping to planned mileage was pointless if we didn’t experience anything along the way.”It was moments like that that made the book so entertainment; watching grown men run around like little boys enjoying their adventure.However, there were times where the extreme demand on their minds and bodies was just too much. Charley wrote that “It was just so hard. More than once I thought: what the f—k am I doing here? Why am I doing this? Who thought this was a good idea? I just wanted to go home. For the first time, I really hit a low, my mood all the worse for not having eaten since breakfast.” When Charley would really let himself experience the land, he would lift himself out of his dark mood and journey on. Their extreme mood swings was prevalent throughout their journey. They had highs and lows. It really is amazing how they were able to fight through their emotions to meet their goal. I really enjoyed this book. I experienced all the highs and lows with Ewan and Charley. You are left with such a respect for what these two accomplished. They left behind the comfort of their families and their privileged lifestyle to experience extreme off rode biking and other cultures. They came back changed men."
21,"A Short History of GoodreadsSurveys show that nearly 40% of all Americans believe the history of literature started in 2007, when Amazon sold the first Kindle; indeed, Amazon Fundamentalists hold it as an article of faith that Jeff Bezos actually wrote all the world's e-books over a period of six days. This is, of course, nonsense. It has been conclusively demonstrated that literature is far older than the Kindle; books already existed thousands of years ago, which were the direct ancestors of today's e-publications. For example, careful examination reveals that The Odyssey and The Gospel according to Saint Mark are primitive versions of Percy Jackson and the Sea of Monsters and Bared to You. Similar relationships have been shown to obtain for all modern books.Problems arise, however, from the fact that these archaic protobooks still exist today; indeed, some have adapted to the e-reader environment and begun to thrive there. It is entirely too easy for an unsuspecting internet shopper to purchase a copy of Pride and Prejudice, incorrectly believing that it is part of the Twilight series. From the standpoint of formal literary theory, it is admittedly incorrect to say that Pride and Prejudice is ""worse"" than Twilight. They are simply different; neither one is ""worse"" than the other, since they have developed in different environments. From a practical point of view, however, a person who buys a Jane Austen novel is almost certain to be disappointed. There are no vampires or werewolves; sex is barely even hinted at; most upsettingly of all, the book will be full of long sentences and difficult words. The combination of these factors can only lead to an intensely unpleasant reading experience, which may discourage the reader from making new Amazon purchases for days or even weeks afterwards. Particularly given the fragile state of the US economy, this is evidently not an acceptable state of affairs.People have always exchanged recommendations and warnings with their friends, but it became clear that a more systematic approach was needed. There had to be a place where book-consumers could post advice and help each other avoid these infuriating mistakes, so that everyone could be sure of reading nothing but up-to-the-minute YA erotic paranormal romances. Thus was born Goodreads.This work by Manny is licensed under a Creative Commons Attribution-ShareAlike 3.0 Unported License"
21,"Good grief if I had even one textbook half this enthralling in high school, who knows what kind of impassioned -ologist I would have grown up to be. I hereby petition Bryson to re-write all curriculum on behalf of the history of the world.I would run across things half-remembered from midterms and study guides and think, ""You mean this is what they were talking about? You have got to be kidding me."" It's never condescending, always a joy.In fact, what I loved most is the acute, childlike sense of wonder seeping through the pages. How fantastic little we know about the world in which we live. All the great scientific leaps fallen through the cracks, all the billions of leaps that will never be made, every scientist who with an amiable grin shrugs to say, ""I don't know. We don't know. Who has any idea?"" The world is a magically baffling, enchanting place, and after nearly everything there is infinitesimally more. "
21,"Okay, so here's my Bill Bryson story. I was in The Gladstone, a public house not too far from this very keyboard, with my friend Yvonne, who will remain nameless. We had been imbibing more than freely. A guy approached our table and asked me in a sly surreptitious manner if I was him. Him who? Was I Bill Bryson? Now it is true that I bear a very slight resemblancebut you could also say that about Bjorn from Abbaand a zillion other white guys with beards and gently rounded fizzogs. Anyway, without missing a beat I said yes, I was him. So the guy immediately asked me if I'd sign two of his books, and before I could say ""Come on mate, I'm not actually American, can't you bleedin well tell?"" he had zapped out of the pub. Only to zap straight back with two hardbacks of Bill's deathless works. What could I do? He opened them up reverentially and told me one would be for him and one for his mother. Friends, I signed them - ""Best wishes, your friend Bill Bryson"". He was so grateful, so very very pleased. We drank up and got the hell out of there. I look back on this disgraceful incident and shudder. That's the last time I'm impersonating a famous author.Short note on the book in question:There was no way our Bill could write a gently humorous book about the history of all of science without sounding like a fairly smirky know-it-all, so that's what he does sound like, which can be just a trifle wearing. LOTS of good info in here, but it's like being forced to live on Indian takeaways and nothing else, great for a while and then GET ME A SANDWICH! Or like being stuck on a long airplane ride with a very garrolous and opinionated fellow who thinks he is the very model of the modern travelling companion, regaling you with insightful and humourous anecdotes by the bucketful while you're wondering if it would be so bad if you faked a heart attack and you could whisper to the flight attendant ""I'm okay really but GET ME AWAY FROM THIS GUY!"""
21,"What I learned from this book (in no particular order)1.	Phosphor was accidentally discovered when a scientist tried to turn human urine into gold. The similarity in color seemed to have been a factor in his conviction that this was possible. Like, duh. I’m no scientist, but shouldn’t it be obvious enough?2.	“In the early 1800s there arose in England a fashion for inhaling nitrous oxide, or laughing gas, after it was discovered that its use ‘ was attended by a highly pleasurable thrilling’. For the next half- century it would be the drug of choice for young people.” How groovy is that? 3.	If you are an average-sized adult, you contain within you enough potential energy to explode with the force of THIRTY very large hydrogen bombs. Assuming, that is, that you KNOW how to actually do this and REALLY want to make a point. Talk about a monstrous temper tantrum.4.	We are each so atomically numerous and so vigorously recycled at death that some of our atoms probably belonged to Shakespeare, Genghis Khan or any other historical figure. But no, you are NOT Elvis or Marilyn Monroe; it takes quite a while for their atoms to get recycled.5.	When you sit in a chair, you are not actually sitting there, but levitating above it at the height of a hundredth millions of a centimeter. Throw away those yoga mats, your ARE already levitating without knowing it.6.	The atomic particles that we now know as Quarks were almost named Partons, after you know who. The image of Ms. Parton with her, uh, cosmic mammaries bouncing around the atomic nuclei is VERY unsettling.Thankfully, that scientist guy changed his mind.7.	The indigestible parts of a giant squid, in particular their beaks, accumulate in sperm whales’ stomachs into ambergris, which is used as a fixative in perfumes. The next time you spray on Chanel No. 5, you’re dowsing yourself in the distillate of unseen sea monsters. * Note to self: must throw away sea monster perfume collection*8.	The ‘maidenhair’ in maidenhair moss does NOT refer to the hair on the maiden’s head.BUT SERIOUSLY,this is a fascinating, accessible book on the history of the natural sciences, covering topics as diverse as cosmology, quantum physics, paleontology, chemistry and other subjects that have bedeviled a science dolt like me through high school and beyond. Yes, it’s true, I failed BOTH chemistry and physics in high school. I can't judge how accurate Mr. Bryson represents the sciences in this book, but it surely beats being bogged down in A Brief History of Time and their ilk. "
21,"A Short History of Nearly Everything, Bill BrysonA Short History of Nearly Everything by American author Bill Bryson is a popular science book that explains some areas of science, using easily accessible language that appeals more so to the general public than many other books dedicated to the subject. Bryson describes graphically and in layperson's terms the size of the universe and that of atoms and subatomic particles. He then explores the history of geology and biology and traces life from its first appearance to today's modern humans, placing emphasis on the development of the modern Homo sapiens. Furthermore, he discusses the possibility of the Earth being struck by a meteorite and reflects on human capabilities of spotting a meteor before it impacts the Earth, and the extensive damage that such an event would cause. ...عنوانها: «تاریخچه تقریبا همه چیز»؛ «شرح مختصری از همه چیز»؛ «علم و سرگذشت آن»؛ نویسنده: بیل برایسون؛ تاریخ نخستین خوانش: روز ششم ماه جولای سال 2005میلادیعنوان: تاریخچه تقریبا همه چیز؛ نویسنده: بیل برایسون؛ مترجم: محمدتقی فرامرزی؛ تهران، مازیار، 1384، در 615ص، شابک 9645676487؛ موضوع: علوم به زبان ساده از نویسندگان آمریکایی - سده 21معنوان: شرح مختصری از همه چیز؛ نویسنده: بیل برایسون؛ مترجم: محمود زنجانی؛ تهران، دایره المعارف ایرانشناسی، 1388، در 512ص، شابک 9786005204155؛عنوان: علم و سرگذشت آن؛ نویسنده: بیل برایسون؛ مترجم: مجید عمیق؛ تهران، مهراب قلم کتابهای مهتاب، 1390، در 171ص، شابک 9786001033636؛نویسنده درباره ی موضوعاتی گوناگون، از «مهبانگ» گرفته، تا «مکانیک کوانتوم»، و از «تکامل»، تا «زمین شناسی»، به بحث میپردازند؛ ایشان در کتابشان از راه ماجراهای «کاشفان» و «دانشمندان» موضوعات علمی را، به بحث میگذارد؛ ایشان در این کتاب کوشش میکنند برخلاف درسنامه های علمی، که به نظر ایشان، شوقی برای دانستن، در خوانشگران برنمیانگیزند، چرا که هیچگاه به چراها، چگونه ها و چه هنگام ها، در مورد اکتشافات علمی نمیپردازند، ایشان توانسه اند موضوعات علمی را به شکلی جذاب ارائه دهندنقل از متن: «نمیدانستم پروتون یا پروتئین چیست، کوارک را از کواسار تشخیص نمیدادم، نمیدانستم زمینشناسها چگونه میتوانند نگاهی به یک لایه از توده سنگ دیواره ی یک دره بیندازند، و عمر آن را تشخیص دهند، حقیقتاً هیچ چیز نمیدانستم؛ یک اشتیاق آرام و خارق العاده، برای یاد گرفتن، و دانستن برخی نکات، درباره ی این موضوعات، و دریافتن اینکه تاکنون چند نفر توانسته اند از آنها سر درآورند، آرام آرام بر وجودم چیره شد؛ این همواره بزرگترین شگفتی زندگی ام بوده است ـ دانشمندان چگونه از مسایل سر درمیآورند...»؛ پایان نقل؛تاریخ بهنگام رسانی 11/08/1399هجری خورشیدی؛ ا. شربیانی"
250,"""I am so thoroughly healthy and empty. No dreams, no desires. I am like the luscious deceptive fruit which hangs on the Californian trees. One more ray of sun and I will be rotten.""

Henry MillerThe first thing, if you are lucky, that you discover about Henry Miller is that you shouldn't introduce him to your wife, your sister, your mother or any other female that you care to leave unsullied. He is like a bloodhound once he catches the scent of a female that he has not had carnal knowledge with. It wasn't that Henry made the best of first impressions, but give him time, give him an evening with a nun, and she'll be at the altar the next morning, still trembling from a night of degradation, renouncing or reaffirming her vows. Henry fought with his wife, the first wife, the one with the shovel face, like two piranhas caught in a barrel. If you have read any of Henry's books you know that he shares his life, everything, even the stuff that makes him look like a lout. ""When I got home my wife was awake and sore as hell because I had stayed out so long. We had a hot discussion and finally I lost my temper and I clouted her and she fell on the floor and began to weep and sob. The girl upstairs came running down to see what was the matter. She was in her kimono and her hair was hanging down her back. In the excitement she got close to me and things happened without either of us intending anything to happen. (I didn't believe that part for a second.) We put the wife to bed with a wet towel around her forehead and the while the girl upstairs was bending over her I stood behind her and lifting her kimono. I got it into her and she stood there a long time talking a lot of foolish soothing nonsense. Finally I climbed into bed with the wife and to my utter amazement she began to cuddle up to me and without saying a word we locked horns and we stayed that way until dawn. I should have been worn out but instead I was wide awake, and I lay there beside her planning to take the day off and look up the whore with the beautiful fur whom I was talking to earlier in the day. After that I began to think about another woman, the wife of one of my friends. Henry is a man that is never satiated. One conquest launches him on a quest for the next one. With a clap on my shoulder and a squeeze Henry always has a new story that has me shaking my head. By comparison, I feel like my life is as boring as a Methodist sermon. Henry is living for all of us. Like every other fool I know...I've lent Henry money. Lent, that is rich, I'm still deluding myself. He doesn't repay a loan. He makes you forget you lent it to him in the first place. I remember one night when a mutual friend of ours explained the circumstances with Henry. ""If you need a little money I'll raise it for you. It's like throwing it down a sewer, I know, but I'll do it for you just the same. The truth is, Henry, I like you a hell of a lot. I've taken more from you than I would from anybody in the world."" Henry just grinned as our friend's hat passed around, and even people that had known him less than an hour tossed in a bit of green. It wasn't until we were leaving, weaving our own snake trail out the door, that my friend discovered that along with the money, Henry had also absconded with his hat.I was with Henry the night he met the nymphomaniac Paula. ""She has the loose jaunty swing and perch of the doubled-barreled sex, all her movements radiating from the groin, always in equilibrium, always ready to flow, to wind and twist, and clutch, the eyes going tic-toc, the toes twitching and twinkling, the flesh rippling like a lake furrowed by a breeze. This is the incarnation of the hallucination of sex, the sea nymph squirming in the maniac's arms."", Needless to say I left by myself, but not before Henry touched me for a Jackson. I have never figured out if Henry is a coward or the bravest of the brave. He rejects the life that I spend so much of each day trying to build for myself. He didn't tell me this, but I found it in one of his books. ""I realize quietly what a terribly civilized person I am-the need I have for people, conversation, books, theatre, music, cafes, drinks, and so forth. It's terrible to be civilized, because when you come to the end of the world you have nothing to support the terror of loneliness. To be civilized is to have complicated needs, And a man, when he is full blown, shouldn't need a thing."" The thing of it is Henry couldn't be Henry except for the existence of people like myself who are always willing to buy him a drink and marvel at his stories. He is living off the efforts of ""civilized"" men and women. He doesn't have to own anything, because someone will always give him what he needs. ""He had neither pride, nor vanity, nor envy. About the big issues he was clear, but confronted by the petty details of life he was bewildered.""

The Nasty GeniusThe thing of it is, despite his best efforts, Henry Miller became a useful member of society. He published books describing a life so unencumbered that even those of us perfectly satisfied with our soft lives, eking out a possession laden life of soulless corporate kowtowing, have doubts that we have chosen our lives wisely. Henry met this woman named June who hauled him off to Paris.  

JuneI don't get to hear his stories first hand anymore. I have to buy his books to find out what he has been up to. I miss Henry. He had me gaze upon the greener pastures on the other side of the fence, but he couldn't convince me to jump over and stay over. Every so often, despite his better financial circumstances, I still get a note from him with a plea for a few dollars for old time's sake. I, the dutiful enabling friend, always send him what I can spare. If you wish to see more of my most recent book and movie reviews, visit http://www.jeffreykeeten.comI also have a Facebook blogger page at: https://www.facebook.com/JeffreyKeeten"
250,"All throughout this book I was thinking about one thing: when was Cancer and when was Capricorn written. The first one was published in 1934, and the second in 1938. Four years made this huge progression – Miller really evolved as a writer, he became more concentrated and maybe a bit humbler. He is still unconventional, but although he's a mad man (I even felt sorry for him, which I think he would hate the most), I've found so much mellowness, wisdom and truth in his words that I found myself having goose skin. He still has neurotic shifts and he writes about so many people, but in the beginning he described as a hypothesis, what would happen if he wrote thousands of stories. Would they collapse, would they kill each other, would a reader die suffocating in overwhelming – ness? He’s passionate. Inconsiderate, definitely – his wife was having a second abortion while he was screwing his secretary who borrowed them money for the hospital. But, maybe I like this book more than Tropic of Cancer because he instead of talking about actual physical sex, sorrowness and how high he is, he writes about retrospection, perception and introspection of his own life and people around him. Yes, sometimes too much gibberish psycho-philosophical rambling, but at least he was honest. And inspiring in this inner struggles and rawness. I mean, he’s trying to be this ultimate brute, and he is, oh definitely don’t underestimate him, but when he shows his soft spots, empathy and sensibility, man, then you’re in trouble, because then he really shines out. But I guess that’s that diabolic thing about someone’s intelligence and emotions - actions. More you understand yourself, more you are prone to go deeper with yourself. And heavy self evaluating analysis are always bordering with the dark side. This topic is endless."
250,"What does it take to become a writer? First of all a person must find one’s true self. And the process of searching can be very cynical. And true selves can be very different.Everything that happens, when it has significance, is in the nature of a contradiction. Until the one for whom this is written came along I imagined that somewhere outside, in life, as they say, lay the solutions to all things. I thought, when I came upon her, that I was seizing hold of life, seizing hold of something which I could bite into. Instead I lost hold of life completely. I reached out for something to attach myself to – and I found nothing. But in reaching out, in the effort to grasp, to attach myself, left high and dry as I was, I nevertheless found something I had not looked for – myself.The narration comes as a rave of a cynical lunatic… And this madman abides in the hallucinatory world of his own making. I was walking again in Dreamland and a man was walking above me on a tightrope and above him a man was sitting in an aeroplane spelling letters of smoke in the sky. The woman hanging on my arm was pregnant and in six or seven years the thing she was carrying inside her would be able to read the letters in the sky and he or she or it would know that it was a cigarette and later would smoke the cigarette, perhaps a package a day.And the narration comes as an obscene prayer to the goddess Astarte… Capricorn is a lascivious goat after all… And tropic is a gateway to the hottest and wettest equatorial zone…My eyes are useless, for they render back only the image of the known. My whole body must become a constant beam of light, moving with an ever greater rapidity, never arrested, never looking back, never dwindling. The city grows like a cancer; I must grow like a sun. The city eats deeper and deeper into the red; it is an insatiable white louse which must die eventually of inanition. I am going to starve the white louse which is eating me up. I am going to die as a city in order to become again a man. Therefore I close my ears, my eyes, my mouth.Henry Miller is grotesquely farcical and cynically truthful…These days truth is rare merchandise because it brings angst and anxiety but it is a merchandise any authentic writer must deal in."
